;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 63.8 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 382 lm;CRI 90;UGR < 16;Code 64540M30;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 52.2 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 313 lm;CRI 90;UGR < 16;Code 64540M45;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 68.3 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 409 lm;CRI 90;UGR < 16;Code 64541M30;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 55.8 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 335 lm;CRI 90;UGR < 16;Code 64541M45;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 471 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 59.9 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Spot;Delivered lumen 359 lm;CRI 90;UGR < 16;Code 64540W15;"Abstract Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 64.0 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Spot;Delivered lumen 383 lm;CRI 90;UGR < 16;Code 64541W15;"Abstract Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 83.3 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 500 lm;CRI 90;UGR < 16;Code 64540W30;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 59.5 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 357 lm;CRI 90;UGR < 16;Code 64540W45;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 83.3 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 500 lm;CRI 90;UGR < 16;Code 64541W30;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 63.7 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 382 lm;CRI 90;UGR < 16;Code 64541W45;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 537 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 77.8 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Spot;Delivered lumen 467 lm;CRI 80;UGR < 16;Code 64540N15;"Abstract Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 83.4 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Spot;Delivered lumen 500 lm;CRI 80;UGR < 16;Code 64541N15;"Abstract Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 88.7 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Flood;Delivered lumen 532 lm;CRI 80;UGR < 16;Code 64540N30;"Abstract Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 77.6 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Flood;Delivered lumen 465 lm;CRI 80;UGR < 16;Code 64540N45;"Abstract Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 88.7 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Flood;Delivered lumen 532 lm;CRI 80;UGR < 16;Code 64541N30;"Abstract Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White;Installation position Ceiling;IP IP20;Luminaire efficacy 83.0 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Flood;Delivered lumen 498 lm;CRI 80;UGR < 16;Code 64541N45;"Abstract Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 3 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 747 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.215 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 6 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 113 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 53.6 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Spot;Delivered lumen 643 lm;CRI 90;UGR < 16;Code 64542M15;"Abstract Single emission downlights for indoor application. The super warm LED light source with a spot light distribution is composed of 6 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 942 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 57.3 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Spot;Delivered lumen 687 lm;CRI 90;UGR < 16;Code 64543M15;"Abstract Single emission downlights for indoor application. The super warm LED light source with a spot light distribution is composed of 6 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 942 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 66.3 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 796 lm;CRI 90;UGR < 16;Code 64542M30;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 942 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 51.5 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 617 lm;CRI 90;UGR < 16;Code 64542M45;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 942 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 71.0 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 852 lm;CRI 90;UGR < 16;Code 64543M30;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 942 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 55.1 lm/W;Light Source powerLEDs;CCT 2700 K;Optics Flood;Delivered lumen 660 lm;CRI 90;UGR < 16;Code 64543M45;"Abstract Single emission downlights for indoor application. The super warm LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 2700 K and a CRI 90; the source luminous flux is 942 lm, with a 78.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 61.1 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Spot;Delivered lumen 733 lm;CRI 90;UGR < 16;Code 64542W15;"Abstract Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 6 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 1074 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 65.4 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Spot;Delivered lumen 784 lm;CRI 90;UGR < 16;Code 64543W15;"Abstract Single emission downlights for indoor application. The warm white LED light source with a spot light distribution is composed of 6 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 1074 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 75.6 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 907 lm;CRI 90;UGR < 16;Code 64542W30;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 1074 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 58.7 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 704 lm;CRI 90;UGR < 16;Code 64542W45;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 1074 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 75.6 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 907 lm;CRI 90;UGR < 16;Code 64543W30;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 1074 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 62.8 lm/W;Light Source powerLEDs;CCT 3000 K;Optics Flood;Delivered lumen 753 lm;CRI 90;UGR < 16;Code 64543W45;"Abstract Single emission downlights for indoor application. The warm white LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 3000 K and a CRI 90; the source luminous flux is 1074 lm, with a 89.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 79.5 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Spot;Delivered lumen 954 lm;CRI 80;UGR < 16;Code 64542N15;"Abstract Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 6 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 1494 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 85.1 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Spot;Delivered lumen 1020 lm;CRI 80;UGR < 16;Code 64543N15;"Abstract Single emission downlights for indoor application. The natural white LED light source with a spot light distribution is composed of 6 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 1494 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating; the diffuser is made of ABS. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 80.4 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Flood;Delivered lumen 965 lm;CRI 80;UGR < 16;Code 64542N30;"Abstract Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 1494 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
;;;Cell;Finish White RAL 9003 Embossed + Black RAL 9005 Matt;Installation position Ceiling;IP IP20;Luminaire efficacy 76.5 lm/W;Light Source powerLEDs;CCT 4000 K;Optics Flood;Delivered lumen 917 lm;CRI 80;UGR < 16;Code 64542N45;"Abstract Single emission downlights for indoor application. The natural white LED light source with a flood light distribution is composed of 6 powerled LEDs with CCT of 4000 K and a CRI 80; the source luminous flux is 1494 lm, with a 124.5 lm/W nominal luminous efficacy.
The device body is made of iron and features a white ral 9003 embossed + black ral 9005 matt finish, processed by means of powder coating. The ingress protection degree is IP20; the total weight is of 0.390 kg. The power supply driver is not provided and is to be ordered separately.
The total absorbed power is 12 W. The power supply cable is included and features a 0.170 m lenght.
The device features protection class III and can be ceiling-mounted, with a 215 x 42 mm hole (in plasterboard).
Compliant with the EN 60598-1 standard and its specific provisions."
